MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,1,,,,,HA,19690,HA,N374HA,1,12892,1289208,32575,LAX,12173,1217305,32134,HNL,700,701.0,1.0,1.0,0.0,0.0,0700-0759,17.0,718.0,942.0,11.0,1005,953.0,-12.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,365.0,352.0,324.0,1.0,2556.0,11,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,10,,,,,HA,19690,HA,N379HA,10,12173,1217305,32134,HNL,12892,1289208,32575,LAX,755,751.0,-4.0,0.0,0.0,-1.0,0700-0759,15.0,806.0,1557.0,7.0,1620,1604.0,-16.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,325.0,313.0,291.0,1.0,2556.0,11,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,101,,,,,HA,19690,HA,N492HA,101,12402,1240203,32402,ITO,12173,1217305,32134,HNL,600,558.0,-2.0,0.0,0.0,-1.0,0600-0659,11.0,609.0,645.0,6.0,652,651.0,-1.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,52.0,53.0,36.0,1.0,216.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,104,,,,,HA,19690,HA,N490HA,104,12982,1298202,32982,LIH,12173,1217305,32134,HNL,600,606.0,6.0,6.0,0.0,0.0,0600-0659,6.0,612.0,632.0,5.0,634,637.0,3.0,3.0,0.0,0.0,0600-0659,0.0,,0.0,34.0,31.0,20.0,1.0,102.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,107,,,,,HA,19690,HA,N494HA,107,12758,1275804,32758,KOA,12173,1217305,32134,HNL,615,611.0,-4.0,0.0,0.0,-1.0,0600-0659,14.0,625.0,653.0,8.0,700,701.0,1.0,1.0,0.0,0.0,0700-0759,0.0,,0.0,45.0,50.0,28.0,1.0,163.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,11,,,,,HA,19690,HA,N388HA,11,14771,1477104,32457,SFO,12173,1217305,32134,HNL,900,1041.0,101.0,101.0,1.0,6.0,0900-0959,18.0,1059.0,1256.0,5.0,1135,1301.0,86.0,86.0,1.0,5.0,1100-1159,0.0,,0.0,335.0,320.0,297.0,1.0,2398.0,10,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,114,,,,,HA,19690,HA,N487HA,114,12982,1298202,32982,LIH,12173,1217305,32134,HNL,723,720.0,-3.0,0.0,0.0,-1.0,0700-0759,7.0,727.0,747.0,9.0,758,756.0,-2.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,35.0,36.0,20.0,1.0,102.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,115,,,,,HA,19690,HA,N484HA,115,13830,1383002,33830,OGG,12173,1217305,32134,HNL,600,605.0,5.0,5.0,0.0,0.0,0600-0659,7.0,612.0,636.0,6.0,638,642.0,4.0,4.0,0.0,0.0,0600-0659,0.0,,0.0,38.0,37.0,24.0,1.0,100.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,118,,,,,HA,19690,HA,N488HA,118,12173,1217305,32134,HNL,12758,1275804,32758,KOA,545,542.0,-3.0,0.0,0.0,-1.0,0001-0559,13.0,555.0,623.0,4.0,630,627.0,-3.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,45.0,45.0,28.0,1.0,163.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,119,,,,,HA,19690,HA,N493HA,119,12402,1240203,32402,ITO,13830,1383002,33830,OGG,755,936.0,101.0,101.0,1.0,6.0,0700-0759,9.0,945.0,1010.0,18.0,835,1028.0,113.0,113.0,1.0,7.0,0800-0859,0.0,,0.0,40.0,52.0,25.0,1.0,121.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,12,,,,,HA,19690,HA,N395HA,12,12173,1217305,32134,HNL,14771,1477104,32457,SFO,1330,1336.0,6.0,6.0,0.0,0.0,1300-1359,44.0,1420.0,2145.0,6.0,2130,2151.0,21.0,21.0,1.0,1.0,2100-2159,0.0,,0.0,300.0,315.0,265.0,1.0,2398.0,10,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,121,,,,,HA,19690,HA,N480HA,121,12402,1240203,32402,ITO,12173,1217305,32134,HNL,703,658.0,-5.0,0.0,0.0,-1.0,0700-0759,12.0,710.0,751.0,6.0,754,757.0,3.0,3.0,0.0,0.0,0700-0759,0.0,,0.0,51.0,59.0,41.0,1.0,216.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,122,,,,,HA,19690,HA,N480HA,122,12173,1217305,32134,HNL,12402,1240203,32402,ITO,540,538.0,-2.0,0.0,0.0,-1.0,0001-0559,18.0,556.0,632.0,5.0,634,637.0,3.0,3.0,0.0,0.0,0600-0659,0.0,,0.0,54.0,59.0,36.0,1.0,216.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,125,,,,,HA,19690,HA,N489HA,125,13830,1383002,33830,OGG,12173,1217305,32134,HNL,705,703.0,-2.0,0.0,0.0,-1.0,0700-0759,11.0,714.0,734.0,7.0,743,741.0,-2.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,38.0,38.0,20.0,1.0,100.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,126,,,,,HA,19690,HA,N489HA,126,12173,1217305,32134,HNL,13830,1383002,33830,OGG,555,550.0,-5.0,0.0,0.0,-1.0,0001-0559,11.0,601.0,622.0,8.0,635,630.0,-5.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,40.0,40.0,21.0,1.0,100.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,127,,,,,HA,19690,HA,N488HA,127,12758,1275804,32758,KOA,12173,1217305,32134,HNL,700,658.0,-2.0,0.0,0.0,-1.0,0700-0759,10.0,708.0,738.0,5.0,745,743.0,-2.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,45.0,45.0,30.0,1.0,163.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,130,,,,,HA,19690,HA,N492HA,130,13830,1383002,33830,OGG,12758,1275804,32758,KOA,1130,1131.0,1.0,1.0,0.0,0.0,1100-1159,12.0,1143.0,1208.0,8.0,1205,1216.0,11.0,11.0,0.0,0.0,1200-1259,0.0,,0.0,35.0,45.0,25.0,1.0,84.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,132,,,,,HA,19690,HA,N477HA,132,12173,1217305,32134,HNL,12402,1240203,32402,ITO,635,631.0,-4.0,0.0,0.0,-1.0,0600-0659,11.0,642.0,719.0,6.0,729,725.0,-4.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,54.0,54.0,37.0,1.0,216.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,133,,,,,HA,19690,HA,N487HA,133,12173,1217305,32134,HNL,12982,1298202,32982,LIH,615,613.0,-2.0,0.0,0.0,-1.0,0600-0659,10.0,623.0,646.0,6.0,655,652.0,-3.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,40.0,39.0,23.0,1.0,102.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,134,,,,,HA,19690,HA,N490HA,134,12982,1298202,32982,LIH,12173,1217305,32134,HNL,820,814.0,-6.0,0.0,0.0,-1.0,0800-0859,5.0,819.0,841.0,4.0,855,845.0,-10.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,35.0,31.0,22.0,1.0,102.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,135,,,,,HA,19690,HA,N486HA,135,13830,1383002,33830,OGG,12173,1217305,32134,HNL,755,752.0,-3.0,0.0,0.0,-1.0,0700-0759,6.0,758.0,824.0,5.0,833,829.0,-4.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,38.0,37.0,26.0,1.0,100.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,136,,,,,HA,19690,HA,N486HA,136,12173,1217305,32134,HNL,13830,1383002,33830,OGG,645,643.0,-2.0,0.0,0.0,-1.0,0600-0659,12.0,655.0,717.0,9.0,725,726.0,1.0,1.0,0.0,0.0,0700-0759,0.0,,0.0,40.0,43.0,22.0,1.0,100.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,138,,,,,HA,19690,HA,N483HA,138,12173,1217305,32134,HNL,12758,1275804,32758,KOA,642,635.0,-7.0,0.0,0.0,-1.0,0600-0659,11.0,646.0,715.0,5.0,727,720.0,-7.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,45.0,45.0,29.0,1.0,163.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,139,,,,,HA,19690,HA,N478HA,139,12758,1275804,32758,KOA,13830,1383002,33830,OGG,920,919.0,-1.0,0.0,0.0,-1.0,0900-0959,10.0,929.0,951.0,9.0,955,1000.0,5.0,5.0,0.0,0.0,0900-0959,0.0,,0.0,35.0,41.0,22.0,1.0,84.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,140,,,,,HA,19690,HA,N475HA,140,12982,1298202,32982,LIH,13830,1383002,33830,OGG,900,858.0,-2.0,0.0,0.0,-1.0,0900-0959,8.0,906.0,940.0,8.0,948,948.0,0.0,0.0,0.0,0.0,0900-0959,0.0,,0.0,48.0,50.0,34.0,1.0,201.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,141,,,,,HA,19690,HA,N477HA,141,12402,1240203,32402,ITO,12173,1217305,32134,HNL,803,758.0,-5.0,0.0,0.0,-1.0,0800-0859,9.0,807.0,848.0,6.0,854,854.0,0.0,0.0,0.0,0.0,0800-0859,0.0,,0.0,51.0,56.0,41.0,1.0,216.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,143,,,,,HA,19690,HA,N490HA,143,12173,1217305,32134,HNL,12982,1298202,32982,LIH,710,707.0,-3.0,0.0,0.0,-1.0,0700-0759,8.0,715.0,736.0,6.0,751,742.0,-9.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,41.0,35.0,21.0,1.0,102.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,145,,,,,HA,19690,HA,N484HA,145,13830,1383002,33830,OGG,12173,1217305,32134,HNL,830,827.0,-3.0,0.0,0.0,-1.0,0800-0859,8.0,835.0,903.0,5.0,909,908.0,-1.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,39.0,41.0,28.0,1.0,100.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,149,,,,,HA,19690,HA,N480HA,149,13830,1383002,33830,OGG,12982,1298202,32982,LIH,1145,1153.0,8.0,8.0,0.0,0.0,1100-1159,9.0,1202.0,1237.0,7.0,1232,1244.0,12.0,12.0,0.0,0.0,1200-1259,0.0,,0.0,47.0,51.0,35.0,1.0,201.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,15,,,,,HA,19690,HA,N399HA,15,14679,1467903,33570,SAN,12173,1217305,32134,HNL,805,845.0,40.0,40.0,1.0,2.0,0800-0859,19.0,904.0,1149.0,17.0,1125,1206.0,41.0,41.0,1.0,2.0,1100-1159,0.0,,0.0,380.0,381.0,345.0,1.0,2614.0,11,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,152,,,,,HA,19690,HA,N494HA,152,12173,1217305,32134,HNL,12402,1240203,32402,ITO,735,730.0,-5.0,0.0,0.0,-1.0,0700-0759,10.0,740.0,816.0,5.0,830,821.0,-9.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,55.0,51.0,36.0,1.0,216.0,1,,,
HA,2022,2,4,1,5,4/1/2022 12:00:00 AM,HA,19690,HA,156,,,,,HA,19690,HA,N484HA,156,12173,1217305,32134,HNL,13830,1383002,33830,OGG,720,716.0,-4.0,0.0,0.0,-1.0,0700-0759,12.0,728.0,753.0,8.0,801,801.0,0.0,0.0,0.0,0.0,0800-0859,0.0,,0.0,41.0,45.0,25.0,1.0,100.0,1,,,
