MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,1,,,,,HA,19690,HA,N383HA,1,12892,1289208,32575,LAX,12173,1217305,32134,HNL,700,709.0,9.0,9.0,0.0,0.0,0700-0759,12.0,721.0,947.0,9.0,955,956.0,1.0,1.0,0.0,0.0,0900-0959,0.0,,0.0,355.0,347.0,326.0,1.0,2556.0,11,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,10,,,,,HA,19690,HA,N374HA,10,12173,1217305,32134,HNL,12892,1289208,32575,LAX,750,749.0,-1.0,0.0,0.0,-1.0,0700-0759,13.0,802.0,1552.0,14.0,1620,1606.0,-14.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,330.0,317.0,290.0,1.0,2556.0,11,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,11,,,,,HA,19690,HA,N386HA,11,14771,1477104,32457,SFO,12173,1217305,32134,HNL,910,914.0,4.0,4.0,0.0,0.0,0900-0959,16.0,930.0,1129.0,4.0,1140,1133.0,-7.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,330.0,319.0,299.0,1.0,2398.0,10,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,114,,,,,HA,19690,HA,N491HA,114,12982,1298202,32982,LIH,12173,1217305,32134,HNL,708,704.0,-4.0,0.0,0.0,-1.0,0700-0759,7.0,711.0,731.0,7.0,743,738.0,-5.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,35.0,34.0,20.0,1.0,102.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,12,,,,,HA,19690,HA,N393HA,12,12173,1217305,32134,HNL,14771,1477104,32457,SFO,1330,1325.0,-5.0,0.0,0.0,-1.0,1300-1359,17.0,1342.0,2121.0,10.0,2140,2131.0,-9.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,310.0,306.0,279.0,1.0,2398.0,10,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,121,,,,,HA,19690,HA,N489HA,121,12402,1240203,32402,ITO,12173,1217305,32134,HNL,705,659.0,-6.0,0.0,0.0,-1.0,0700-0759,8.0,707.0,745.0,10.0,759,755.0,-4.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,54.0,56.0,38.0,1.0,216.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,125,,,,,HA,19690,HA,N480HA,125,13830,1383002,33830,OGG,12173,1217305,32134,HNL,705,702.0,-3.0,0.0,0.0,-1.0,0700-0759,6.0,708.0,734.0,6.0,743,740.0,-3.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,38.0,38.0,26.0,1.0,100.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,126,,,,,HA,19690,HA,N480HA,126,12173,1217305,32134,HNL,13830,1383002,33830,OGG,555,553.0,-2.0,0.0,0.0,-1.0,0001-0559,11.0,604.0,627.0,6.0,635,633.0,-2.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,40.0,40.0,23.0,1.0,100.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,130,,,,,HA,19690,HA,N484HA,130,13830,1383002,33830,OGG,12758,1275804,32758,KOA,1130,1132.0,2.0,2.0,0.0,0.0,1100-1159,9.0,1141.0,1202.0,4.0,1205,1206.0,1.0,1.0,0.0,0.0,1200-1259,0.0,,0.0,35.0,34.0,21.0,1.0,84.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,132,,,,,HA,19690,HA,N477HA,132,12173,1217305,32134,HNL,12402,1240203,32402,ITO,705,707.0,2.0,2.0,0.0,0.0,0700-0759,10.0,717.0,754.0,6.0,759,800.0,1.0,1.0,0.0,0.0,0700-0759,0.0,,0.0,54.0,53.0,37.0,1.0,216.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,133,,,,,HA,19690,HA,N491HA,133,12173,1217305,32134,HNL,12982,1298202,32982,LIH,600,554.0,-6.0,0.0,0.0,-1.0,0600-0659,6.0,600.0,623.0,6.0,640,629.0,-11.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,40.0,35.0,23.0,1.0,102.0,1,,,
HA,2022,2,5,1,7,5/1/2022 12:00:00 AM,HA,19690,HA,135,,,,,HA,19690,HA,N493HA,135,13830,1383002,33830,OGG,12173,1217305,32134,HNL,755,746.0,-9.0,0.0,0.0,-1.0,0700-0759,8.0,754.0,817.0,3.0,833,820.0,-13.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,38.0,34.0,23.0,1.0,100.0,1,,,
