MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,1,,,,,HA,19690,HA,N361HA,1,12892,1289208,32575,LAX,12173,1217305,32134,HNL,700,651.0,-9.0,0.0,0.0,-1.0,0700-0759,16.0,707.0,1027.0,5.0,1100,1032.0,-28.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,360.0,341.0,320.0,1.0,2556.0,11,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,10,,,,,HA,19690,HA,N392HA,10,12173,1217305,32134,HNL,12892,1289208,32575,LAX,755,748.0,-7.0,0.0,0.0,-1.0,0700-0759,12.0,800.0,1458.0,13.0,1520,1511.0,-9.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,325.0,323.0,298.0,1.0,2556.0,11,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,101,,,,,HA,19690,HA,N475HA,101,12402,1240203,32402,ITO,12173,1217305,32134,HNL,600,555.0,-5.0,0.0,0.0,-1.0,0600-0659,13.0,608.0,645.0,13.0,652,658.0,6.0,6.0,0.0,0.0,0600-0659,0.0,,0.0,52.0,63.0,37.0,1.0,216.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,104,,,,,HA,19690,HA,N480HA,104,12982,1298202,32982,LIH,12173,1217305,32134,HNL,610,603.0,-7.0,0.0,0.0,-1.0,0600-0659,8.0,611.0,632.0,7.0,645,639.0,-6.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,35.0,36.0,21.0,1.0,102.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,105,,,,,HA,19690,HA,N479HA,105,13830,1383002,33830,OGG,12173,1217305,32134,HNL,600,608.0,8.0,8.0,0.0,0.0,0600-0659,8.0,616.0,636.0,7.0,637,643.0,6.0,6.0,0.0,0.0,0600-0659,0.0,,0.0,37.0,35.0,20.0,1.0,100.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,107,,,,,HA,19690,HA,N488HA,107,12758,1275804,32758,KOA,12173,1217305,32134,HNL,615,608.0,-7.0,0.0,0.0,-1.0,0600-0659,10.0,618.0,649.0,8.0,700,657.0,-3.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,45.0,49.0,31.0,1.0,163.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,11,,,,,HA,19690,HA,N380HA,11,14771,1477104,32457,SFO,12173,1217305,32134,HNL,735,735.0,0.0,0.0,0.0,0.0,0700-0759,15.0,750.0,1044.0,7.0,1105,1051.0,-14.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,330.0,316.0,294.0,1.0,2398.0,10,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,112,,,,,HA,19690,HA,N483HA,112,12173,1217305,32134,HNL,12402,1240203,32402,ITO,540,542.0,2.0,2.0,0.0,0.0,0001-0559,11.0,553.0,628.0,7.0,632,635.0,3.0,3.0,0.0,0.0,0600-0659,0.0,,0.0,52.0,53.0,35.0,1.0,216.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,119,,,,,HA,19690,HA,N490HA,119,12402,1240203,32402,ITO,13830,1383002,33830,OGG,755,750.0,-5.0,0.0,0.0,-1.0,0700-0759,10.0,800.0,827.0,4.0,836,831.0,-5.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,41.0,41.0,27.0,1.0,121.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,12,,,,,HA,19690,HA,N380HA,12,12173,1217305,32134,HNL,14771,1477104,32457,SFO,1255,1307.0,12.0,12.0,0.0,0.0,1200-1259,15.0,1322.0,2007.0,7.0,2005,2014.0,9.0,9.0,0.0,0.0,2000-2059,0.0,,0.0,310.0,307.0,285.0,1.0,2398.0,10,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,121,,,,,HA,19690,HA,N483HA,121,12402,1240203,32402,ITO,12173,1217305,32134,HNL,701,659.0,-2.0,0.0,0.0,-1.0,0700-0759,8.0,707.0,743.0,4.0,754,747.0,-7.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,53.0,48.0,36.0,1.0,216.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,123,,,,,HA,19690,HA,N493HA,123,12173,1217305,32134,HNL,12982,1298202,32982,LIH,615,611.0,-4.0,0.0,0.0,-1.0,0600-0659,8.0,619.0,639.0,6.0,656,645.0,-11.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,41.0,34.0,20.0,1.0,102.0,1,,,
HA,2022,1,2,1,2,2/1/2022 12:00:00 AM,HA,19690,HA,124,,,,,HA,19690,HA,N493HA,124,12982,1298202,32982,LIH,12173,1217305,32134,HNL,725,719.0,-6.0,0.0,0.0,-1.0,0700-0759,6.0,725.0,745.0,6.0,800,751.0,-9.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,35.0,32.0,20.0,1.0,102.0,1,,,
