MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,100,,,,,F9,20436,F9,N359FR,100,10397,1039707,30397,ATL,14843,1484306,34819,SJU,1922,1912.0,-10.0,0.0,0.0,-1.0,1900-1959,16.0,1928.0,2329.0,6.0,1,2335.0,-26.0,0.0,0.0,-2.0,0001-0559,0.0,,0.0,219.0,203.0,181.0,1.0,1547.0,7,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1010,,,,,F9,20436,F9,N375FR,1010,10397,1039707,30397,ATL,13204,1320402,31454,MCO,1645,1637.0,-8.0,0.0,0.0,-1.0,1600-1659,19.0,1656.0,1757.0,25.0,1826,1822.0,-4.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,101.0,105.0,61.0,1.0,404.0,2,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1013,,,,,F9,20436,F9,N303FR,1013,13204,1320402,31454,MCO,10397,1039707,30397,ATL,600,550.0,-10.0,0.0,0.0,-1.0,0600-0659,10.0,600.0,709.0,9.0,739,718.0,-21.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,99.0,88.0,69.0,1.0,404.0,2,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1014,,,,,F9,20436,F9,N358FR,1014,10397,1039707,30397,ATL,13204,1320402,31454,MCO,1917,1911.0,-6.0,0.0,0.0,-1.0,1900-1959,19.0,1930.0,2035.0,13.0,2100,2048.0,-12.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,103.0,97.0,65.0,1.0,404.0,2,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1015,,,,,F9,20436,F9,N358FR,1015,13204,1320402,31454,MCO,10397,1039707,30397,ATL,800,756.0,-4.0,0.0,0.0,-1.0,0800-0859,14.0,810.0,915.0,7.0,941,922.0,-19.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,101.0,86.0,65.0,1.0,404.0,2,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,102,,,,,F9,20436,F9,N371FR,102,14492,1449202,34492,RDU,14843,1484306,34819,SJU,1050,1043.0,-7.0,0.0,0.0,-1.0,1000-1059,9.0,1052.0,1453.0,5.0,1526,1458.0,-28.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,216.0,195.0,181.0,1.0,1433.0,6,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,103,,,,,F9,20436,F9,N371FR,103,14843,1484306,34819,SJU,14492,1449202,34492,RDU,1613,1625.0,12.0,12.0,0.0,0.0,1600-1659,13.0,1638.0,1855.0,9.0,1904,1904.0,0.0,0.0,0.0,0.0,1900-1959,0.0,,0.0,231.0,219.0,197.0,1.0,1433.0,6,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1038,,,,,F9,20436,F9,N338FR,1038,13204,1320402,31454,MCO,10792,1079206,30792,BUF,1146,1139.0,-7.0,0.0,0.0,-1.0,1100-1159,18.0,1157.0,1412.0,6.0,1436,1418.0,-18.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,170.0,159.0,135.0,1.0,1011.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1039,,,,,F9,20436,F9,N207FR,1039,10792,1079206,30792,BUF,13204,1320402,31454,MCO,1110,1108.0,-2.0,0.0,0.0,-1.0,1100-1159,12.0,1120.0,1329.0,23.0,1406,1352.0,-14.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,176.0,164.0,129.0,1.0,1011.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,104,,,,,F9,20436,F9,N715FR,104,13204,1320402,31454,MCO,14843,1484306,34819,SJU,2005,1959.0,-6.0,0.0,0.0,-1.0,2000-2059,22.0,2021.0,2342.0,7.0,2355,2349.0,-6.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,170.0,170.0,141.0,1.0,1189.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1042,,,,,F9,20436,F9,N701FR,1042,13204,1320402,31454,MCO,11042,1104205,30647,CLE,1508,1505.0,-3.0,0.0,0.0,-1.0,1500-1559,17.0,1522.0,1718.0,10.0,1742,1728.0,-14.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,154.0,143.0,116.0,1.0,895.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1043,,,,,F9,20436,F9,N710FR,1043,11042,1104205,30647,CLE,13204,1320402,31454,MCO,600,550.0,-10.0,0.0,0.0,-1.0,0600-0659,9.0,559.0,755.0,34.0,846,829.0,-17.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,166.0,159.0,116.0,1.0,895.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1044,,,,,F9,20436,F9,N705FR,1044,13204,1320402,31454,MCO,11042,1104205,30647,CLE,2145,2206.0,21.0,21.0,1.0,1.0,2100-2159,14.0,2220.0,16.0,10.0,20,26.0,6.0,6.0,0.0,0.0,0001-0559,0.0,,0.0,155.0,140.0,116.0,1.0,895.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1045,,,,,F9,20436,F9,N715FR,1045,11042,1104205,30647,CLE,13204,1320402,31454,MCO,1616,1605.0,-11.0,0.0,0.0,-1.0,1600-1659,10.0,1615.0,1815.0,19.0,1857,1834.0,-23.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,161.0,149.0,120.0,1.0,895.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1046,,,,,F9,20436,F9,N716FR,1046,13204,1320402,31454,MCO,11042,1104205,30647,CLE,932,925.0,-7.0,0.0,0.0,-1.0,0900-0959,25.0,950.0,1151.0,16.0,1205,1207.0,2.0,2.0,0.0,0.0,1200-1259,0.0,,0.0,153.0,162.0,121.0,1.0,895.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1047,,,,,F9,20436,F9,N716FR,1047,11042,1104205,30647,CLE,13204,1320402,31454,MCO,1301,1304.0,3.0,3.0,0.0,0.0,1300-1359,12.0,1316.0,1514.0,13.0,1539,1527.0,-12.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,158.0,143.0,118.0,1.0,895.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,105,,,,,F9,20436,F9,N718FR,105,14843,1484306,34819,SJU,13204,1320402,31454,MCO,349,348.0,-1.0,0.0,0.0,-1.0,0001-0559,13.0,401.0,542.0,15.0,608,557.0,-11.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,199.0,189.0,161.0,1.0,1189.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,106,,,,,F9,20436,F9,N719FR,106,13204,1320402,31454,MCO,14843,1484306,34819,SJU,2305,2256.0,-9.0,0.0,0.0,-1.0,2300-2359,19.0,2315.0,234.0,6.0,254,240.0,-14.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,169.0,164.0,139.0,1.0,1189.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1064,,,,,F9,20436,F9,N360FR,1064,13204,1320402,31454,MCO,11193,1119302,33105,CVG,1118,1108.0,-10.0,0.0,0.0,-1.0,1100-1159,17.0,1125.0,1311.0,6.0,1335,1317.0,-18.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,137.0,129.0,106.0,1.0,757.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1065,,,,,F9,20436,F9,N376FR,1065,11193,1119302,33105,CVG,13204,1320402,31454,MCO,1455,1446.0,-9.0,0.0,0.0,-1.0,1400-1459,11.0,1457.0,1644.0,11.0,1714,1655.0,-19.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,139.0,129.0,107.0,1.0,757.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,107,,,,,F9,20436,F9,N721FR,107,14843,1484306,34819,SJU,13204,1320402,31454,MCO,700,657.0,-3.0,0.0,0.0,-1.0,0700-0759,15.0,712.0,907.0,17.0,915,924.0,9.0,9.0,0.0,0.0,0900-0959,0.0,,0.0,195.0,207.0,175.0,1.0,1189.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1074,,,,,F9,20436,F9,N324FR,1074,13204,1320402,31454,MCO,11986,1198603,31986,GRR,735,726.0,-9.0,0.0,0.0,-1.0,0700-0759,13.0,739.0,953.0,10.0,1031,1003.0,-28.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,176.0,157.0,134.0,1.0,1024.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1075,,,,,F9,20436,F9,N303FR,1075,11986,1198603,31986,GRR,13204,1320402,31454,MCO,1948,1938.0,-10.0,0.0,0.0,-1.0,1900-1959,18.0,1956.0,2215.0,26.0,2243,2241.0,-2.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,175.0,183.0,139.0,1.0,1024.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,109,,,,,F9,20436,F9,N385FR,109,14843,1484306,34819,SJU,14100,1410005,34100,PHL,722,725.0,3.0,3.0,0.0,0.0,0700-0759,20.0,745.0,1055.0,9.0,1045,1104.0,19.0,19.0,1.0,1.0,1000-1059,0.0,,0.0,263.0,279.0,250.0,1.0,1576.0,7,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1092,,,,,F9,20436,F9,N358FR,1092,13204,1320402,31454,MCO,12391,1239103,31703,ISP,2205,2155.0,-10.0,0.0,0.0,-1.0,2200-2259,21.0,2216.0,29.0,4.0,39,33.0,-6.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,154.0,158.0,133.0,1.0,971.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1095,,,,,F9,20436,F9,N360FR,1095,12391,1239103,31703,ISP,13204,1320402,31454,MCO,600,553.0,-7.0,0.0,0.0,-1.0,0600-0659,28.0,621.0,834.0,9.0,903,843.0,-20.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,183.0,170.0,133.0,1.0,971.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1096,,,,,F9,20436,F9,N305FR,1096,13204,1320402,31454,MCO,12391,1239103,31703,ISP,1346,1340.0,-6.0,0.0,0.0,-1.0,1300-1359,16.0,1356.0,1612.0,6.0,1621,1618.0,-3.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,155.0,158.0,136.0,1.0,971.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1097,,,,,F9,20436,F9,N305FR,1097,12391,1239103,31703,ISP,13204,1320402,31454,MCO,1706,1703.0,-3.0,0.0,0.0,-1.0,1700-1759,15.0,1718.0,1936.0,28.0,2013,2004.0,-9.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,187.0,181.0,138.0,1.0,971.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,110,,,,,F9,20436,F9,N368FR,110,13204,1320402,31454,MCO,14843,1484306,34819,SJU,1224,1218.0,-6.0,0.0,0.0,-1.0,1200-1259,18.0,1236.0,1559.0,7.0,1616,1606.0,-10.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,172.0,168.0,143.0,1.0,1189.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1102,,,,,F9,20436,F9,N206FR,1102,12889,1288903,32211,LAS,13204,1320402,31454,MCO,2247,17.0,90.0,90.0,1.0,6.0,2200-2259,16.0,33.0,707.0,12.0,608,719.0,71.0,71.0,1.0,4.0,0600-0659,0.0,,0.0,261.0,242.0,214.0,1.0,2039.0,9,2331.0,20.0,20.0
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1105,,,,,F9,20436,F9,N383FR,1105,13204,1320402,31454,MCO,12889,1288903,32211,LAS,1932,1937.0,5.0,5.0,0.0,0.0,1900-1959,15.0,1952.0,2132.0,9.0,2154,2141.0,-13.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,322.0,304.0,280.0,1.0,2039.0,9,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,111,,,,,F9,20436,F9,N368FR,111,14843,1484306,34819,SJU,13204,1320402,31454,MCO,1708,1657.0,-11.0,0.0,0.0,-1.0,1700-1759,11.0,1708.0,1857.0,40.0,1933,1937.0,4.0,4.0,0.0,0.0,1900-1959,0.0,,0.0,205.0,220.0,169.0,1.0,1189.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,112,,,,,F9,20436,F9,N332FR,112,14100,1410005,34100,PHL,14843,1484306,34819,SJU,1058,1130.0,32.0,32.0,1.0,2.0,1000-1059,15.0,1145.0,1616.0,7.0,1619,1623.0,4.0,4.0,0.0,0.0,1600-1659,0.0,,0.0,261.0,233.0,211.0,1.0,1576.0,7,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,113,,,,,F9,20436,F9,N332FR,113,14843,1484306,34819,SJU,14100,1410005,34100,PHL,1704,1720.0,16.0,16.0,1.0,1.0,1700-1759,14.0,1734.0,2030.0,11.0,2028,2041.0,13.0,13.0,0.0,0.0,2000-2059,0.0,,0.0,264.0,261.0,236.0,1.0,1576.0,7,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1147,,,,,F9,20436,F9,N379FR,1147,13204,1320402,31454,MCO,13871,1387102,33316,OMA,700,651.0,-9.0,0.0,0.0,-1.0,0700-0759,15.0,706.0,853.0,5.0,926,858.0,-28.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,206.0,187.0,167.0,1.0,1211.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1148,,,,,F9,20436,F9,N381FR,1148,13871,1387102,33316,OMA,13204,1320402,31454,MCO,1934,1925.0,-9.0,0.0,0.0,-1.0,1900-1959,10.0,1935.0,2303.0,12.0,2342,2315.0,-27.0,0.0,0.0,-2.0,2300-2359,0.0,,0.0,188.0,170.0,148.0,1.0,1211.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1154,,,,,F9,20436,F9,N709FR,1154,13204,1320402,31454,MCO,13930,1393007,30977,ORD,2220,957.0,697.0,697.0,1.0,12.0,2200-2259,14.0,1011.0,1149.0,18.0,21,1207.0,706.0,706.0,1.0,12.0,0001-0559,0.0,,0.0,181.0,190.0,158.0,1.0,1005.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1155,,,,,F9,20436,F9,N719FR,1155,13930,1393007,30977,ORD,13204,1320402,31454,MCO,634,634.0,0.0,0.0,0.0,0.0,0600-0659,11.0,645.0,958.0,6.0,1030,1004.0,-26.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,176.0,150.0,133.0,1.0,1005.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1162,,,,,F9,20436,F9,N716FR,1162,13204,1320402,31454,MCO,14100,1410005,34100,PHL,1812,1808.0,-4.0,0.0,0.0,-1.0,1800-1859,16.0,1824.0,2025.0,11.0,2041,2036.0,-5.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,149.0,148.0,121.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1163,,,,,F9,20436,F9,N322FR,1163,14100,1410005,34100,PHL,13204,1320402,31454,MCO,530,525.0,-5.0,0.0,0.0,-1.0,0001-0559,45.0,610.0,805.0,16.0,819,821.0,2.0,2.0,0.0,0.0,0800-0859,0.0,,0.0,169.0,176.0,115.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1165,,,,,F9,20436,F9,N711FR,1165,14100,1410005,34100,PHL,13204,1320402,31454,MCO,928,947.0,19.0,19.0,1.0,1.0,0900-0959,25.0,1012.0,1210.0,11.0,1211,1221.0,10.0,10.0,0.0,0.0,1200-1259,0.0,,0.0,163.0,154.0,118.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1166,,,,,F9,20436,F9,N711FR,1166,13204,1320402,31454,MCO,14100,1410005,34100,PHL,600,605.0,5.0,5.0,0.0,0.0,0600-0659,20.0,625.0,838.0,12.0,827,850.0,23.0,23.0,1.0,1.0,0800-0859,0.0,,0.0,147.0,165.0,133.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1167,,,,,F9,20436,F9,N716FR,1167,14100,1410005,34100,PHL,13204,1320402,31454,MCO,2142,2127.0,-15.0,0.0,0.0,-1.0,2100-2159,16.0,2143.0,2335.0,9.0,31,2344.0,-47.0,0.0,0.0,-2.0,0001-0559,0.0,,0.0,169.0,137.0,112.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1168,,,,,F9,20436,F9,N213FR,1168,13204,1320402,31454,MCO,14100,1410005,34100,PHL,2235,2243.0,8.0,8.0,0.0,0.0,2200-2259,17.0,2300.0,100.0,10.0,56,110.0,14.0,14.0,0.0,0.0,0001-0559,0.0,,0.0,141.0,147.0,120.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1169,,,,,F9,20436,F9,N213FR,1169,14100,1410005,34100,PHL,13204,1320402,31454,MCO,1657,1645.0,-12.0,0.0,0.0,-1.0,1600-1659,14.0,1659.0,1859.0,42.0,1949,1941.0,-8.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,172.0,176.0,120.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1170,,,,,F9,20436,F9,N718FR,1170,13204,1320402,31454,MCO,14100,1410005,34100,PHL,948,954.0,6.0,6.0,0.0,0.0,0900-0959,16.0,1010.0,1209.0,8.0,1213,1217.0,4.0,4.0,0.0,0.0,1200-1259,0.0,,0.0,145.0,143.0,119.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1172,,,,,F9,20436,F9,N375FR,1172,13204,1320402,31454,MCO,14100,1410005,34100,PHL,2040,2032.0,-8.0,0.0,0.0,-1.0,2000-2059,15.0,2047.0,2243.0,9.0,2301,2252.0,-9.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,141.0,140.0,116.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1173,,,,,F9,20436,F9,N718FR,1173,14100,1410005,34100,PHL,13204,1320402,31454,MCO,1314,1307.0,-7.0,0.0,0.0,-1.0,1300-1359,14.0,1321.0,1520.0,19.0,1600,1539.0,-21.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,166.0,152.0,119.0,1.0,861.0,4,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1182,,,,,F9,20436,F9,N313FR,1182,13204,1320402,31454,MCO,14307,1430705,30721,PVD,830,820.0,-10.0,0.0,0.0,-1.0,0800-0859,22.0,842.0,1112.0,7.0,1114,1119.0,5.0,5.0,0.0,0.0,1100-1159,0.0,,0.0,164.0,179.0,150.0,1.0,1072.0,5,,,
F9,2022,1,2,1,2,2/1/2022 12:00:00 AM,F9,20436,F9,1183,,,,,F9,20436,F9,N313FR,1183,14307,1430705,30721,PVD,13204,1320402,31454,MCO,2013,2304.0,171.0,171.0,1.0,11.0,2000-2059,17.0,2321.0,153.0,13.0,2334,206.0,152.0,152.0,1.0,10.0,2300-2359,0.0,,0.0,201.0,182.0,152.0,1.0,1072.0,5,,,
