MKT_UNIQUE_CARRIER,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,BRANDED_CODE_SHARE,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER,MKT_CARRIER_FL_NUM,SCH_OP_UNIQUE_CARRIER,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1001,,,,,G4,20368,G4,314NV,1001,10693,1069302,30693,BNA,14112,1411206,33195,PIE,1420,1407.0,-13.0,0.0,0.0,-1.0,1400-1459,19.0,1426.0,1646.0,7.0,1704,1653.0,-11.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,104.0,106.0,80.0,1.0,612.0,3,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1007,,,,,G4,20368,G4,220NV,1007,14112,1411206,33195,PIE,11003,1100303,31003,CID,630,619.0,-11.0,0.0,0.0,-1.0,0600-0659,12.0,631.0,800.0,4.0,819,804.0,-15.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,169.0,165.0,149.0,1.0,1090.0,5,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1013,,,,,G4,20368,G4,242NV,1013,14112,1411206,33195,PIE,12544,1254404,32544,USA,1342,1349.0,7.0,7.0,0.0,0.0,1300-1359,12.0,1401.0,1519.0,5.0,1519,1524.0,5.0,5.0,0.0,0.0,1500-1559,0.0,,0.0,97.0,95.0,78.0,1.0,528.0,3,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1021,,,,,G4,20368,G4,312NV,1021,14112,1411206,33195,PIE,15295,1529503,35165,TOL,600,552.0,-8.0,0.0,0.0,-1.0,0600-0659,11.0,603.0,812.0,7.0,824,819.0,-5.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,144.0,147.0,129.0,1.0,945.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1028,,,,,G4,20368,G4,220NV,1028,14112,1411206,33195,PIE,15323,1532305,35323,TRI,1917,2024.0,67.0,67.0,1.0,4.0,1900-1959,10.0,2034.0,2158.0,7.0,2059,2205.0,66.0,66.0,1.0,4.0,2000-2059,0.0,,0.0,102.0,101.0,84.0,1.0,590.0,3,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,104,,,,,G4,20368,G4,301NV,104,12889,1288904,32211,LAS,13486,1348603,33486,MSO,1819,1934.0,75.0,75.0,1.0,5.0,1800-1859,20.0,1954.0,2242.0,9.0,2136,2251.0,75.0,75.0,1.0,5.0,2100-2159,0.0,,0.0,137.0,137.0,108.0,1.0,750.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1043,,,,,G4,20368,G4,220NV,1043,12917,1291703,31066,LCK,14112,1411206,33195,PIE,1617,1723.0,66.0,66.0,1.0,4.0,1600-1659,14.0,1737.0,1927.0,11.0,1827,1938.0,71.0,71.0,1.0,4.0,1800-1859,0.0,,0.0,130.0,135.0,110.0,1.0,821.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1045,,,,,G4,20368,G4,312NV,1045,15295,1529503,35165,TOL,14112,1411206,33195,PIE,909,905.0,-4.0,0.0,0.0,-1.0,0900-0959,9.0,914.0,1118.0,7.0,1131,1125.0,-6.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,142.0,140.0,124.0,1.0,945.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1050,,,,,G4,20368,G4,220NV,1050,15323,1532305,35323,TRI,14112,1411206,33195,PIE,2144,2245.0,61.0,61.0,1.0,4.0,2100-2159,10.0,2255.0,10.0,4.0,2324,14.0,50.0,50.0,1.0,3.0,2300-2359,0.0,,0.0,100.0,89.0,75.0,1.0,590.0,3,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1058,,,,,G4,20368,G4,220NV,1058,14112,1411206,33195,PIE,12917,1291703,31066,LCK,1323,1416.0,53.0,53.0,1.0,3.0,1300-1359,18.0,1434.0,1630.0,7.0,1532,1637.0,65.0,65.0,1.0,4.0,1500-1559,0.0,,0.0,129.0,141.0,116.0,1.0,821.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1064,,,,,G4,20368,G4,289NV,1064,13244,1324402,33244,MEM,14112,1411206,33195,PIE,2058,2058.0,0.0,0.0,0.0,0.0,2000-2059,13.0,2111.0,2331.0,7.0,2341,2338.0,-3.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,103.0,100.0,80.0,1.0,653.0,3,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1065,,,,,G4,20368,G4,289NV,1065,14108,1410803,34108,PIA,14112,1411206,33195,PIE,826,823.0,-3.0,0.0,0.0,-1.0,0800-0859,8.0,831.0,1128.0,4.0,1144,1132.0,-12.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,138.0,129.0,117.0,1.0,965.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,107,,,,,G4,20368,G4,262NV,107,12889,1288904,32211,LAS,13851,1385103,33851,OKC,605,559.0,-6.0,0.0,0.0,-1.0,0600-0659,18.0,617.0,1012.0,5.0,1029,1017.0,-12.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,144.0,138.0,115.0,1.0,986.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1074,,,,,G4,20368,G4,242NV,1074,12544,1254404,32544,USA,14112,1411206,33195,PIE,1604,1618.0,14.0,14.0,0.0,0.0,1600-1659,9.0,1627.0,1748.0,4.0,1743,1752.0,9.0,9.0,0.0,0.0,1700-1759,0.0,,0.0,99.0,94.0,81.0,1.0,528.0,3,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1087,,,,,G4,20368,G4,242NV,1087,13871,1387102,33316,OMA,14112,1411206,33195,PIE,911,916.0,5.0,5.0,0.0,0.0,0900-0959,13.0,929.0,1249.0,4.0,1252,1253.0,1.0,1.0,0.0,0.0,1200-1259,0.0,,0.0,161.0,157.0,140.0,1.0,1188.0,5,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1102,,,,,G4,20368,G4,332NV,1102,14122,1412202,30198,PIT,10693,1069302,30693,BNA,920,904.0,-16.0,0.0,0.0,-2.0,0900-0959,16.0,920.0,941.0,30.0,1000,1011.0,11.0,11.0,0.0,0.0,1000-1059,0.0,,0.0,100.0,127.0,81.0,1.0,462.0,2,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1120,,,,,G4,20368,G4,332NV,1120,14761,1476107,34761,SFB,14122,1412202,30198,PIT,1719,1753.0,34.0,34.0,1.0,2.0,1700-1759,17.0,1810.0,2001.0,7.0,1927,2008.0,41.0,41.0,1.0,2.0,1900-1959,0.0,,0.0,128.0,135.0,111.0,1.0,809.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,113,,,,,G4,20368,G4,328NV,113,13367,1336706,33367,MLI,12889,1288904,32211,LAS,1354,1456.0,62.0,62.0,1.0,4.0,1300-1359,9.0,1505.0,1627.0,8.0,1525,1635.0,70.0,70.0,1.0,4.0,1500-1559,0.0,,0.0,211.0,219.0,202.0,1.0,1376.0,6,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1134,,,,,G4,20368,G4,253NV,1134,14082,1408203,34082,PGD,14122,1412202,30198,PIT,1149,1159.0,10.0,10.0,0.0,0.0,1100-1159,11.0,1210.0,1420.0,4.0,1410,1424.0,14.0,14.0,0.0,0.0,1400-1459,0.0,,0.0,141.0,145.0,130.0,1.0,941.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1140,,,,,G4,20368,G4,326NV,1140,14986,1498603,34986,SRQ,14122,1412202,30198,PIT,1029,1019.0,-10.0,0.0,0.0,-1.0,1000-1059,14.0,1033.0,1245.0,4.0,1251,1249.0,-2.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,142.0,150.0,132.0,1.0,912.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1156,,,,,G4,20368,G4,321NV,1156,14685,1468502,34685,SAV,10874,1087402,30647,CAK,1734,2109.0,215.0,215.0,1.0,12.0,1700-1759,18.0,2127.0,2253.0,6.0,1929,2259.0,210.0,210.0,1.0,12.0,1900-1959,0.0,,0.0,115.0,110.0,86.0,1.0,606.0,3,1738.0,30.0,30.0
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,116,,,,,G4,20368,G4,301NV,116,13486,1348603,33486,MSO,12889,1288904,32211,LAS,2221,2328.0,67.0,67.0,1.0,4.0,2200-2259,53.0,21.0,126.0,9.0,2327,135.0,128.0,128.0,1.0,8.0,2300-2359,0.0,,0.0,126.0,187.0,125.0,1.0,750.0,4,,,
G4,2022,4,12,1,4,12/1/2022 12:00:00 AM,G4,20368,G4,1194,,,,,G4,20368,G4,337NV,1194,14761,1476107,34761,SFB,11027,1102705,31027,CKB,1248,1235.0,-13.0,0.0,0.0,-1.0,1200-1259,16.0,1251.0,1436.0,4.0,1446,1440.0,-6.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,118.0,125.0,105.0,1.0,727.0,3,,,
